iter	MAPE
1501	0.006898016961
1502	0.006897508401
1503	0.00689641702
1504	0.006896733958
1505	0.006895842155
1506	0.006894771991
1507	0.006893782056
1508	0.006893500259
1509	0.006892772892
1510	0.006892233169
1511	0.006892501704
1512	0.006891478617
1513	0.006891037025
1514	0.006891115928
1515	0.006891367887
1516	0.006891172287
1517	0.006890953481
1518	0.006890456193
1519	0.006889911165
1520	0.006888175961
1521	0.00688633069
1522	0.006885088133
1523	0.00688487662
1524	0.006884488735
1525	0.006882038762
1526	0.006880801509
1527	0.006881033577
1528	0.00688033008
1529	0.006880011153
1530	0.006879618627
1531	0.006879960098
1532	0.006877924532
1533	0.006876964434
1534	0.006876234415
1535	0.006875193425
1536	0.006874440862
1537	0.006874389145
1538	0.006874691496
1539	0.006874529048
1540	0.006873319644
1541	0.006873012651
1542	0.006872933748
1543	0.006872301197
1544	0.006872024042
1545	0.00687084779
1546	0.006870192033
1547	0.006870504993
1548	0.006869682147
1549	0.00686917425
1550	0.006868088835
1551	0.006867868039
1552	0.006867591547
1553	0.00686692717
1554	0.006866799865
1555	0.006865852365
1556	0.006864878343
1557	0.006864987747
1558	0.006862592144
1559	0.006861279966
1560	0.006859892864
1561	0.006859441326
1562	0.006859899494
1563	0.006859212574
1564	0.006856597501
1565	0.006855569109
1566	0.006854127637
1567	0.0068523374
1568	0.006849970308
1569	0.006848743001
1570	0.00684842341
1571	0.006847965242
1572	0.006846846012
1573	0.006846689532
1574	0.00684596084
1575	0.006844170602
1576	0.006843862947
1577	0.006841481931
1578	0.006841534312
1579	0.006841163667
1580	0.006840471442
1581	0.006837091872
1582	0.006835688856
1583	0.006833610855
1584	0.0068320255
1585	0.006831823933
1586	0.006830798193
1587	0.006828915129
1588	0.006828059793
1589	0.006827730257
1590	0.006827732909
1591	0.0068273311
1592	0.006826580526
1593	0.006825601863
1594	0.006825558765
1595	0.006824985889
1596	0.006824208131
1597	0.006823961476
1598	0.006823333567
1599	0.006823688962
1600	0.006822623439
1601	0.006821786669
1602	0.006821451828
1603	0.00681989167
1604	0.006818629884
1605	0.006818218792
1606	0.006817864723
1607	0.006817324337
1608	0.006817714211
1609	0.006817429762
1610	0.006817332956
1611	0.006817014692
1612	0.006816686482
1613	0.006816709689
1614	0.00681532126
1615	0.006813414326
1616	0.006813310227
1617	0.006812706188
1618	0.006812312998
1619	0.006811087017
1620	0.006808957961
1621	0.006808296236
1622	0.006807756513
1623	0.006807089484
1624	0.006806490086
1625	0.006806008711
1626	0.006805777969
1627	0.006804394845
1628	0.006802995145
1629	0.006802828719
1630	0.00680198134
1631	0.006801476095
1632	0.006801505933
1633	0.006801340833
1634	0.006799779348
1635	0.006798320636
1636	0.006797837272
1637	0.006797442094
1638	0.006797347278
1639	0.006797060177
1640	0.006796942817
1641	0.006796922925
1642	0.006797152341
1643	0.006796556921
1644	0.006796440887
1645	0.00679553516
1646	0.006794666563
1647	0.006794364212
1648	0.006795125394
1649	0.0067934923
1650	0.006792485126
1651	0.00679235119
1652	0.006792260352
1653	0.006791449441
1654	0.006791136481
1655	0.006789154622
1656	0.006788405374
1657	0.006788636779
1658	0.006787589822
1659	0.006788083795
1660	0.006787848411
1661	0.006787384939
1662	0.006785634485
1663	0.006784724779
1664	0.006784260643
1665	0.006783953651
1666	0.00678364268
1667	0.006782141533
1668	0.006782202534
1669	0.006780381796
1670	0.006780136467
1671	0.006780322784
1672	0.006779723386
1673	0.006779737311
1674	0.006778952258
1675	0.006779105423
1676	0.006779008618
1677	0.006775323381
1678	0.006775659548
1679	0.006775023682
1680	0.006774813495
1681	0.006775171542
1682	0.006774570818
1683	0.006773769853
1684	0.006772973529
1685	0.006773302402
1686	0.006773526513
1687	0.00677226738
1688	0.006772025366
1689	0.006771152791
1690	0.006770735069
1691	0.006771026149
1692	0.006769889679
1693	0.006769889016
1694	0.006769312162
1695	0.006768690883
1696	0.006768428315
1697	0.006768791004
1698	0.006768541697
1699	0.006767685035
1700	0.006768265205
1701	0.006767442359
1702	0.006767832233
1703	0.006766644045
1704	0.006766109627
1705	0.006766444467
1706	0.006765962429
1707	0.006765774786
1708	0.006766184551
1709	0.006764320715
1710	0.006764016375
1711	0.006762852058
1712	0.006760756817
1713	0.006761031983
1714	0.006760636805
1715	0.006759523542
1716	0.006757780382
1717	0.006757989243
1718	0.006757539031
1719	0.006756911122
1720	0.006757635174
1721	0.00675704108
1722	0.006756651869
1723	0.00675528068
1724	0.006754581161
1725	0.006754282789
1726	0.006753644934
1727	0.006751766511
1728	0.006749982241
1729	0.006749588389
1730	0.006747294896
1731	0.006746259873
1732	0.00674608748
1733	0.006746340103
1734	0.006744657943
1735	0.006743465114
1736	0.006742689345
1737	0.006743200557
1738	0.006742717193
1739	0.006741293623
1740	0.006741339373
1741	0.00674110399
1742	0.006740671018
1743	0.006740944858
1744	0.006739811041
1745	0.006739555766
1746	0.006736076739
1747	0.006734683006
1748	0.006734304404
1749	0.006733149369
1750	0.006732561906
1751	0.006731800724
1752	0.006731481796
1753	0.006730957323
1754	0.006730605243
1755	0.006728937007
1756	0.006726832484
1757	0.006725723863
1758	0.006725526937
1759	0.006725930071
1760	0.006725156291
1761	0.006724725971
1762	0.006724011202
1763	0.006723539773
1764	0.006723746645
1765	0.006723186367
1766	0.006723060387
1767	0.006722884679
1768	0.006722410598
1769	0.006719288291
1770	0.006718739285
1771	0.006718440912
1772	0.00671764923
1773	0.00671651475
1774	0.006715986298
1775	0.006714829274
1776	0.006714844524
1777	0.006715130299
1778	0.006714640968
1779	0.006713349345
1780	0.006712694914
1781	0.006712409802
1782	0.006711202386
1783	0.006711356214
1784	0.006711543857
1785	0.00670864301
1786	0.006707970676
1787	0.006707417029
1788	0.006706681706
1789	0.006706141982
1790	0.006704921969
1791	0.006704681281
1792	0.006704330527
1793	0.006703958556
1794	0.006703359821
1795	0.006703386343
1796	0.006703071394
1797	0.006702773684
1798	0.006701698878
1799	0.006702543605
1800	0.006701631247
1801	0.006700801771
1802	0.006700431788
1803	0.006699839684
1804	0.00669861967
1805	0.006698448603
1806	0.006698828531
1807	0.006698532148
1808	0.006698522865
1809	0.006697715269
1810	0.006697505745
1811	0.006697192122
1812	0.006697482538
1813	0.006696969337
1814	0.006696065598
1815	0.006695405863
1816	0.006694944379
1817	0.006694882716
1818	0.006695400558
1819	0.006695314362
1820	0.006694475603
1821	0.006693812552
1822	0.006692831899
1823	0.006692359807
1824	0.006692676083
1825	0.00669181279
1826	0.006691787594
1827	0.006691075478
1828	0.006690591451
1829	0.006690442927
1830	0.006690117369
1831	0.006690331535
1832	0.0066893416
1833	0.006688882769
1834	0.006687838464
1835	0.00668729874
1836	0.006686717908
1837	0.006686170228
1838	0.006686134423
1839	0.00668696191
1840	0.006686011759
1841	0.006685276435
1842	0.006684548405
1843	0.006684192347
1844	0.006684167814
1845	0.006683468959
1846	0.006683622786
1847	0.006683819712
1848	0.006682656721
1849	0.006682289391
1850	0.006682357685
1851	0.006681918746
1852	0.00668099379
1853	0.006681832549
1854	0.006680899637
1855	0.006681169498
1856	0.006680330076
1857	0.006679834777
1858	0.00667964846
1859	0.006678662503
1860	0.006678389326
1861	0.00667593007
1862	0.006675357858
1863	0.006675709275
1864	0.006676152192
1865	0.00667530614
1866	0.006675065452
1867	0.006674731938
1868	0.006674102702
1869	0.006674655687
1870	0.006674199508
1871	0.006674580762
1872	0.006674019158
1873	0.00667262874
1874	0.006673314335
1875	0.006671303302
1876	0.006670506315
1877	0.006670121082
1878	0.006669302877
1879	0.006670149593
1880	0.006669574065
1881	0.006669586663
1882	0.006668244648
1883	0.006666809143
1884	0.006665058689
1885	0.006664556759
1886	0.006664909502
1887	0.006664011732
1888	0.006663932165
1889	0.006663091417
1890	0.006662128667
1891	0.006661649281
1892	0.006661146689
1893	0.006660265494
1894	0.006660358321
1895	0.006660703771
1896	0.006660519443
1897	0.006659846446
1898	0.006659126373
1899	0.006660042046
1900	0.006659099188
1901	0.006658614498
1902	0.00665781088
1903	0.006657367299
1904	0.006657107383
1905	0.006656442343
1906	0.006655060545
1907	0.006654227753
1908	0.006653314732
1909	0.006653677421
1910	0.006654099784
1911	0.006653320037
1912	0.006652494538
1913	0.006652119915
1914	0.006651155839
1915	0.006649289351
1916	0.006649331123
1917	0.006649374221
1918	0.006648068674
1919	0.006647444743
1920	0.006646871867
1921	0.006646971988
1922	0.006646142511
1923	0.006644847573
1924	0.006644803812
1925	0.006643978313
1926	0.006643422677
1927	0.00664297777
1928	0.00664246921
1929	0.006642560711
1930	0.006642604472
1931	0.00664182605
1932	0.006642032922
1933	0.0066414501
1934	0.006641675538
1935	0.0066422325
1936	0.006642318034
1937	0.00664138048
1938	0.00664148259
1939	0.006640326892
1940	0.006639462937
1941	0.006639576982
1942	0.006640252631
1943	0.006639576982
1944	0.006638793919
1945	0.006638562514
1946	0.006637925322
1947	0.006637038823
1948	0.006636694037
1949	0.006636272336
1950	0.006635746537
1951	0.006635881136
1952	0.006634887223
1953	0.006634585535
1954	0.006634107475
1955	0.006634342195
1956	0.006634316999
1957	0.006633530621
1958	0.006633654612
1959	0.00663286757
1960	0.006632460457
1961	0.006631898853
1962	0.006632005604
1963	0.006630120551
1964	0.006629438271
1965	0.006629141888
1966	0.00662829252
1967	0.006628826275
1968	0.006628258704
1969	0.00662819041
1970	0.006628827602
1971	0.0066281188
1972	0.006628535859
1973	0.006628689687
1974	0.00662838601
1975	0.006627972266
1976	0.006628396619
1977	0.00662763411
1978	0.006627730252
1979	0.006627791253
1980	0.006627776666
1981	0.006627701741
1982	0.006627021451
1983	0.006626666719
1984	0.006625898243
1985	0.006626081908
1986	0.006626107767
1987	0.006626130311
1988	0.006626410118
1989	0.006626729046
1990	0.006627032723
1991	0.0066267496
1992	0.006626447249
1993	0.006626490347
1994	0.006625959244
1995	0.006625408248
1996	0.006625318073
1997	0.006624493238
1998	0.006623919036
1999	0.006623677686
2000	0.006623289801
2001	0.006623151886
2002	0.006621923916
2003	0.006620758936
2004	0.006621051341
2005	0.006619484552
2006	0.006619625782
2007	0.006618792327
2008	0.006617810349
2009	0.006616808479
2010	0.006616419931
2011	0.00661639142
2012	0.006616518063
2013	0.00661600884
2014	0.006613838674
2015	0.006613877794
2016	0.006613810163
2017	0.006613730597
2018	0.006613103351
2019	0.006612980023
2020	0.00661273801
2021	0.006611810402
2022	0.006611736803
2023	0.006611671161
2024	0.006611539877
2025	0.006609773509
2026	0.006610065252
2027	0.006610212449
2028	0.006607680921
2029	0.006606039207
2030	0.006606179111
2031	0.006606888575
2032	0.006605343004
2033	0.006605644029
2034	0.006604496288
2035	0.006603620398
2036	0.006604134925
2037	0.006602946075
2038	0.006602158371
2039	0.006602014488
2040	0.006601655778
2041	0.006601287785
2042	0.006601428352
2043	0.006601575549
2044	0.006599238295
2045	0.006595740701
2046	0.006595489405
2047	0.006593354381
2048	0.006592181444
2049	0.006590922974
2050	0.006590276499
2051	0.006590810255
2052	0.006591239912
2053	0.00659095679
2054	0.006590152509
2055	0.006590050399
2056	0.006588637438
2057	0.006588819114
2058	0.00658950736
2059	0.006589263358
2060	0.006588737558
2061	0.00658882044
2062	0.006587792711
2063	0.006587209889
2064	0.006587518208
2065	0.006587200607
2066	0.00658481495
2067	0.006584301748
2068	0.006583728872
2069	0.006583547859
2070	0.006582021516
2071	0.006581709883
2072	0.006581016331
2073	0.006580804155
2074	0.006580582696
2075	0.006580464673
2076	0.00658030753
2077	0.006580288302
2078	0.006580584022
2079	0.006580574739
2080	0.00658039439
2081	0.006580163648
2082	0.00657925129
2083	0.006578192398
2084	0.006578135375
2085	0.006578114821
2086	0.006577449118
2087	0.006576689925
2088	0.006575679435
2089	0.006574838024
2090	0.006573956829
2091	0.006573796371
2092	0.006574004569
2093	0.006574178951
2094	0.006574489259
2095	0.006574074852
2096	0.006573538444
2097	0.006573290463
2098	0.006573410475
2099	0.006572900589
2100	0.006573021927
2101	0.00657328118
2102	0.006572519998
2103	0.006571618249
2104	0.006571787327
2105	0.006570368398
2106	0.00657072313
2107	0.006570514269
2108	0.006570019633
2109	0.006569824033
2110	0.006569774967
2111	0.006569444105
2112	0.006567224874
2113	0.006566872794
2114	0.006567032589
2115	0.006565203232
2116	0.006565750912
2117	0.00656512234
2118	0.006565837771
2119	0.00656550492
2120	0.006565967066
2121	0.006565551997
2122	0.006565255613
2123	0.006564670139
2124	0.006564422158
2125	0.006564704618
2126	0.006564217275
2127	0.00656300787
2128	0.006561684421
2129	0.006561594246
2130	0.006561262058
2131	0.006561494125
2132	0.006561673812
2133	0.006561556452
2134	0.006561688399
2135	0.006562039816
2136	0.00656183626
2137	0.006561649942
2138	0.006560620224
2139	0.006560423298
2140	0.006560130893
2141	0.006560319199
2142	0.006560378211
2143	0.006559963141
2144	0.006559914738
2145	0.006559256329
2146	0.006558473929
2147	0.006558393037
2148	0.006558427515
2149	0.006557499907
2150	0.006557366634
2151	0.006557393819
2152	0.00655742233
2153	0.006557278448
2154	0.00655729635
2155	0.006556732094
2156	0.006557602017
2157	0.006557944151
2158	0.00655714849
2159	0.006556910455
2160	0.006556588875
2161	0.006556336916
2162	0.006556149936
2163	0.006556258676
2164	0.006555371514
2165	0.006555172599
2166	0.006554235708
2167	0.006554172718
2168	0.006553951259
2169	0.006554887487
2170	0.006554500265
2171	0.006553308763
2172	0.006553876334
2173	0.006553427449
2174	0.006553222566
2175	0.006551943541
2176	0.006552259153
2177	0.006552177598
2178	0.006551475427
2179	0.006550406589
2180	0.006550107553
2181	0.006550557102
2182	0.006549994835
2183	0.006549252218
2184	0.00654988079
2185	0.006549541308
2186	0.006549640102
2187	0.006549765419
2188	0.006548893507
2189	0.006548741005
2190	0.006548069998
2191	0.006548298751
2192	0.006547957279
2193	0.006548285489
2194	0.006547921475
2195	0.00654707277
2196	0.00654679694
2197	0.00654565583
2198	0.006545140639
2199	0.006544772646
2200	0.006545079639
2201	0.006544461012
2202	0.006544799168
2203	0.006544045279
2204	0.0065431674
2205	0.006542497719
2206	0.006542571317
2207	0.006542100551
2208	0.00654097005
2209	0.006541916223
2210	0.00654159398
2211	0.006541976561
2212	0.006541811461
2213	0.006541454077
2214	0.006541670231
2215	0.006542557393
2216	0.006541818092
2217	0.006541826711
2218	0.006540999887
2219	0.006539997354
2220	0.006539244128
2221	0.006539173182
2222	0.006539085659
2223	0.006539314412
2224	0.006538055941
2225	0.006538089094
2226	0.006539713568
2227	0.006539362814
2228	0.006538528696
2229	0.006538206454
2230	0.00653776221
2231	0.006538998136
2232	0.00653908367
2233	0.006538764742
2234	0.006538447804
2235	0.006538465707
2236	0.006538116279
2237	0.00653794919
2238	0.006537587164
2239	0.00653715817
2240	0.006536808079
2241	0.00653619542
2242	0.006536201388
2243	0.006535760459
2244	0.006535476673
2245	0.006535735263
2246	0.00653639301
2247	0.006536361183
2248	0.006534033875
2249	0.006533790535
2250	0.006533594935
2251	0.006533258105
2252	0.006533359552
2253	0.00653222905
2254	0.006532451835
2255	0.00653259837
2256	0.006532918623
2257	0.006532581793
2258	0.006531021635
2259	0.006530843274
2260	0.006531007711
2261	0.006530706686
2262	0.006529737968
2263	0.006528872024
2264	0.006528683054
2265	0.006528897883
2266	0.006528061776
2267	0.006528153277
2268	0.006527507465
2269	0.006526859665
2270	0.006527250201
2271	0.006526698543
2272	0.006525212646
2273	0.006525623075
2274	0.006524845979
2275	0.006524679553
2276	0.006523905773
2277	0.006524555563
2278	0.006524103362
2279	0.006522909208
2280	0.006523206917
2281	0.006522272016
2282	0.006522914512
2283	0.006522999383
2284	0.006522366832
2285	0.006523486062
2286	0.006522700347
2287	0.006521323853
2288	0.00652150354
2289	0.006521305288
2290	0.006520550736
2291	0.006521035426
2292	0.006520616378
2293	0.006519453387
2294	0.006519661585
2295	0.006520255678
2296	0.006519942718
2297	0.006519381777
2298	0.006519332048
2299	0.006519331385
2300	0.006518659715
2301	0.006518778401
2302	0.006517612757
2303	0.006518565562
2304	0.006517380027
2305	0.006516435842
2306	0.006515586474
2307	0.006515703834
2308	0.006515243677
2309	0.006514845846
2310	0.006514914141
2311	0.00651471191
2312	0.006515132284
2313	0.006514265677
2314	0.006513872488
2315	0.006512769171
2316	0.006512589484
2317	0.006512001358
2318	0.006511943673
2319	0.00651165392
2320	0.006511472244
2321	0.006512463505
2322	0.006511356873
2323	0.006510683213
2324	0.006509731735
2325	0.0065096588
2326	0.006509506298
2327	0.006508351926
2328	0.006507804246
2329	0.006507228055
2330	0.006507040412
2331	0.006507295023
2332	0.006507196892
2333	0.006506779833
2334	0.006506942943
2335	0.006507033118
2336	0.006505929139
2337	0.006506604124
2338	0.006506624016
2339	0.00650715313
2340	0.006507006596
2341	0.006506864703
2342	0.006506820942
2343	0.006506689658
2344	0.006506092912
2345	0.006506236131
2346	0.00650551009
2347	0.006505750115
2348	0.00650539472
2349	0.006505472297
2350	0.006505923171
2351	0.006504845713
2352	0.006505147402
2353	0.006504489655
2354	0.006503687364
2355	0.006503814669
2356	0.006503783506
2357	0.006503703277
2358	0.006503468557
2359	0.006503165543
2360	0.006503119129
2361	0.006502151075
2362	0.006502464035
2363	0.006501876572
2364	0.006501170423
2365	0.006500277293
2366	0.006499983562
2367	0.006499453121
2368	0.006499451132
2369	0.006498666743
2370	0.006498780787
2371	0.006498805983
2372	0.006499085128
2373	0.006498386272
2374	0.006498014964
2375	0.006497219303
2376	0.006497105258
2377	0.006496895734
2378	0.006497050225
2379	0.006496142508
2380	0.006496698808
2381	0.006496239977
2382	0.00649618428
2383	0.006496151791
2384	0.00649581695
2385	0.00649459561
2386	0.006495344195
2387	0.006495392598
2388	0.006494940397
2389	0.006494213693
2390	0.006494152029
2391	0.006494094344
2392	0.00649371972
2393	0.006493310618
2394	0.006492628339
2395	0.006489803742
2396	0.006489960222
2397	0.006490251964
2398	0.006489519956
2399	0.006488864862
2400	0.00648882309
2401	0.006488081136
2402	0.006487597772
2403	0.006487328573
2404	0.00648678885
2405	0.006486532249
2406	0.006486375769
2407	0.006486674142
2408	0.006486253105
2409	0.006486113864
2410	0.006485653707
2411	0.006485832731
2412	0.006485583423
2413	0.00648480036
2414	0.006484558347
2415	0.006483584325
2416	0.00648397221
2417	0.006483204397
2418	0.006483159973
2419	0.00648306383
2420	0.006482992884
2421	0.006482180646
2422	0.006481776849
2423	0.006481985046
2424	0.006482439899
2425	0.006482169375
2426	0.006481822599
2427	0.006482037428
2428	0.006481681369
2429	0.00648170325
2430	0.006481296137
2431	0.006480720609
2432	0.006480757739
2433	0.006480127178
2434	0.006480704032
2435	0.006480275701
2436	0.006479086188
2437	0.00647824544
2438	0.006478100895
2439	0.006478805718
2440	0.006478515301
2441	0.006478607465
2442	0.006478828261
2443	0.006478382028
2444	0.006477959665
2445	0.006478094264
2446	0.00647869963
2447	0.006478033263
2448	0.006478023318
2449	0.006477732238
2450	0.006477353636
2451	0.006477437844
2452	0.006476902099
2453	0.006476502279
2454	0.006476615661
2455	0.006475949295
2456	0.006475381723
2457	0.006473690943
2458	0.006473928316
2459	0.006472954294
2460	0.006470422766
2461	0.006470672073
2462	0.006469548865
2463	0.006470274242
2464	0.006470125719
2465	0.006470134339
2466	0.006469854531
2467	0.006469267731
2468	0.006468865259
2469	0.006468733975
2470	0.006468484668
2471	0.006468683584
2472	0.006468446874
2473	0.006468907032
2474	0.006469463994
2475	0.006468848683
2476	0.006468718062
2477	0.00646821348
2478	0.006468200219
2479	0.006467584908
2480	0.006467266644
2481	0.006466813117
2482	0.006466718301
2483	0.006465793345
2484	0.006465744279
2485	0.006466043978
2486	0.006465348438
2487	0.006465534092
2488	0.006464534211
2489	0.006464052173
2490	0.006464167544
2491	0.006463980564
2492	0.00646464693
2493	0.006463116609
2494	0.006461354883
2495	0.006461547167
2496	0.006460917932
2497	0.006461325708
2498	0.006460908649
2499	0.006461837584
2500	0.006461342285
2501	0.006461316426
2502	0.006460910638
2503	0.006460753495
2504	0.006460972965
2505	0.006460374893
2506	0.006460108347
2507	0.00646079792
2508	0.006460760789
2509	0.006460899367
2510	0.006459881584
2511	0.006460175315
2512	0.006459885562
2513	0.006459560004
2514	0.006459261631
2515	0.006459050781
2516	0.006458406958
2517	0.00645842685
2518	0.006458100629
2519	0.006458096651
2520	0.006457523112
2521	0.006457501231
2522	0.006457638483
2523	0.006457364643
2524	0.006457779049
2525	0.006457615276
2526	0.006457484655
2527	0.006457853311
2528	0.006456906474
2529	0.006456553068
2530	0.00645670557
2531	0.006454890137
2532	0.006454542698
2533	0.006453808701
2534	0.006452983203
2535	0.006452251858
2536	0.006452022442
2537	0.006451419066
2538	0.006450799113
2539	0.006450886636
2540	0.006450223585
2541	0.006449884103
2542	0.00645018778
2543	0.006450106888
2544	0.006450137388
2545	0.006449081148
2546	0.006447633708
2547	0.006447628404
2548	0.00644612792
2549	0.0064454715
2550	0.006445164507
2551	0.006445844134
2552	0.006444034005
2553	0.0064427331
2554	0.006442353171
2555	0.006441440814
2556	0.006441333399
2557	0.006441149071
2558	0.006440324899
2559	0.006440165104
2560	0.006439626706
2561	0.006439236169
2562	0.006439289214
2563	0.006438419954
2564	0.006439153951
2565	0.006439067091
2566	0.006438473661
2567	0.006438496868
2568	0.006438349007
2569	0.006437316637
2570	0.006435733935
2571	0.0064365349
2572	0.006435933513
2573	0.00643571338
2574	0.006435445508
2575	0.006434599455
2576	0.006434387942
2577	0.006434750631
2578	0.006434257984
2579	0.006434088906
2580	0.006432571182
2581	0.006432128927
2582	0.006432821153
2583	0.006432676607
2584	0.006431270277
2585	0.006430313494
2586	0.006430308853
2587	0.006430912892
2588	0.00643076901
2589	0.006430768347
2590	0.006430433506
2591	0.006429783054
2592	0.006430054241
2593	0.006430471963
2594	0.006430328081
2595	0.006430072144
2596	0.006430241885
2597	0.006429222113
2598	0.00642858691
2599	0.006428622715
2600	0.006428012708
2601	0.006428138024
2602	0.00642785026
2603	0.006427646041
2604	0.00642803061
2605	0.006428024643
2606	0.006427809814
2607	0.006427466354
2608	0.006427625486
2609	0.006427803847
2610	0.006427722955
2611	0.006427542605
2612	0.006427510115
2613	0.006427333081
2614	0.0064271461
2615	0.006427057915
2616	0.006426848391
2617	0.006426319939
2618	0.006425969848
2619	0.00642642669
2620	0.006425833923
2621	0.006425004446
2622	0.006424808183
2623	0.006424926206
2624	0.006424031088
2625	0.006423952184
2626	0.006423442298
2627	0.00642402512
2628	0.006423652485
2629	0.006422991424
2630	0.006422567071
2631	0.006421700464
2632	0.006421736932
2633	0.00642146707
2634	0.006421709747
2635	0.006420944586
2636	0.006421033435
2637	0.00642061306
2638	0.006420782138
2639	0.006420544766
2640	0.006419519027
2641	0.00641910462
2642	0.006417731441
2643	0.006418273154
2644	0.006417321013
2645	0.006417155913
2646	0.006416971585
2647	0.006417015347
2648	0.006416905943
2649	0.006417026618
2650	0.006417151272
2651	0.006416436503
2652	0.006416280023
2653	0.006416056575
2654	0.006415420709
2655	0.00641426037
2656	0.006415004976
2657	0.006414489786
2658	0.006413607928
2659	0.006412526492
2660	0.006412425046
2661	0.006411754038
2662	0.006412121368
2663	0.006412052411
2664	0.006412004671
2665	0.006411442404
2666	0.006411607504
2667	0.00641097429
2668	0.006410855604
2669	0.006409638906
2670	0.006409316
2671	0.006409550057
2672	0.006409556688
2673	0.006409607743
2674	0.006409853071
2675	0.006409741016
2676	0.006410173325
2677	0.006410430589
2678	0.00641056784
2679	0.006410787973
2680	0.006410388816
2681	0.006410110998
2682	0.006409813951
2683	0.006409758918
2684	0.006409161509
2685	0.006408538242
2686	0.006408350598
2687	0.006408521665
2688	0.006407493936
2689	0.006407253912
2690	0.00640751648
2691	0.006407145835
2692	0.006407411055
2693	0.00640725126
2694	0.006406606111
2695	0.006406755961
2696	0.006407175672
2697	0.006408191466
2698	0.006407811538
2699	0.006407170368
2700	0.006407013225
2701	0.006406857408
2702	0.006407039747
2703	0.006407418349
2704	0.006407472056
2705	0.006407189596
2706	0.006407098095
2707	0.006406012681
2708	0.006405618829
2709	0.006405685134
2710	0.006405618829
2711	0.006405604905
2712	0.006405527991
2713	0.006405649992
2714	0.006405646677
2715	0.006405453729
2716	0.006404721721
2717	0.006404396163
2718	0.006404874223
2719	0.006404327206
2720	0.006403941973
2721	0.006403668796
2722	0.00640345662
2723	0.006403766928
2724	0.006403369097
2725	0.00640326102
2726	0.006402744503
2727	0.006403343901
2728	0.006402967951
2729	0.006402163008
2730	0.006402486576
2731	0.006399847634
2732	0.006397864449
2733	0.006395970113
2734	0.006396065592
2735	0.006395692958
2736	0.006395438346
2737	0.006394972884
2738	0.006395348171
2739	0.00639434166
2740	0.006394300551
2741	0.006393996873
2742	0.006393875535
2743	0.006394629424
2744	0.006393796632
2745	0.006393544673
2746	0.006393612304
2747	0.006393140212
2748	0.006393954438
2749	0.006393272159
2750	0.006392843165
2751	0.006393610978
2752	0.006393412063
2753	0.006393311942
2754	0.006392632978
2755	0.006392564021
2756	0.006392766914
2757	0.006391973905
2758	0.006390362029
2759	0.006389209646
2760	0.006389596205
2761	0.006389197711
2762	0.006388862871
2763	0.006389633999
